financials.arpu_max,financials.arpu_min,financials.arr_max,financials.arr_min,financials.cac_max,financials.cac_min,financials.created_at,financials.gross_churn_max,financials.gross_churn_min,financials.id,financials.ltv_cac,financials.ltv_dollars,financials.ltv_months,financials.mrr_max,financials.mrr_min,financials.num_customers_max,financials.num_customers_min,financials.raised,financials.revenue_2016,financials.revenue_2017,financials.updated_at,id,industry,location,logo_url,name,num_employees,podcast.guest.advice,podcast.guest.age,podcast.guest.favorite_book_name,podcast.guest.favorite_book_url,podcast.guest.favorite_ceo_name,podcast.guest.favorite_ceo_url,podcast.guest.favorite_tool_name,podcast.guest.favorite_tool_url,podcast.guest.hours_sleep,podcast.guest.id,podcast.guest.kids,podcast.guest.married,podcast.guest.name,podcast.guest.url,podcast.id,podcast.url,private,sub_category,url,year_founded
19.0,19.0,456000.0,456000.0,21.0,21.0,,4.0,4.0,RmluYW5jaWFsczoxNTA=,22.62,475.0,25.0,38000.0,38000.0,2000.0,2000.0,1000000.0,456000,,,Q29tcGFueToxNTA=,Sales Automation,San Francisco,https://logo.clearbit.com/kitcrm.com,Kit CRM,9.0,Nothing f****** matters,,Search Inside Yourself,http://amzn.to/1QOpNC5,Mark Zuckerburg,https://en.wikipedia.org/wiki/Mark_Zuckerberg,Clara,https://claralabs.com/,,Rm91bmRlcjoxNTA=,,,Michael Perry,,UG9kY2FzdDoxNTA=,https://soundcloud.com/nathan-latka/ep-222-ltv-cac-arpu-numbers,False,CRM,kitcrm.com,2013.0
1000.0,1000.0,100000.0,100000.0,,,Mon Feb 26 2018 21:27:52 GMT+0000 (UTC),10.0,10.0,RmluYW5jaWFsczo3MjA=,,10000.0,10.0,10000.0,10000.0,15.0,15.0,365000.0,120000,,Mon Nov 07 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToy,Business Intelligence,Bangalore,https://logo.clearbit.com/uninstall.io,uninstall.io,10.0,"“Definitely, knew more about how to see the business”",33.0,Zero to One,http://amzn.to/2fWH4TM,Elon Musk,https://en.wikipedia.org/wiki/Elon_Musk,Buffer,https://buffer.com/app,No,Rm91bmRlcjoy,,,Pritesh Vora,https://www.uninstall.io/team,UG9kY2FzdDoy,https://soundcloud.com/nathan-latka/ep-501-track-uninstalls-with,False,App Analytics,uninstall.io,2015.0
3000.0,3000.0,432000.0,432000.0,,,Mon Feb 19 2018 20:38:17 GMT+0000 (UTC),,,RmluYW5jaWFsczo1NTg=,,,,36000.0,36000.0,12.0,12.0,1100000.0,432000,432000.0,Thu Jan 19 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToxMTg=,Sales Automation,Boulder,https://logo.clearbit.com/calibermind.com,CaliberMind,8.0,“Your network is your net worth”,41.0,Hacking Marketing,http://amzn.to/2lPbtVq,Bart Lorang,http://nathanlatka.com/thetop513/,Asana,https://asana.com/,No,Rm91bmRlcjoxMTg=,2.0,,Raviv Turner,https://www.linkedin.com/in/ravivturner/,UG9kY2FzdDoxMTg=,,False,Contact Data,www.calibermind.com/,2015.0
2500.0,2500.0,300000.0,300000.0,5000.0,,Sat Feb 24 2018 21:06:10 GMT+0000 (UTC),0.0,0.0,RmluYW5jaWFsczo2OTU=,,,,25000.0,25000.0,10.0,10.0,500000.0,300000,,Mon May 30 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxOA==,Business Intelligence,Toronto,https://logo.clearbit.com/simplyinsight.co,SimplyInsight,6.0,"Relax and stop worrying: do the work, but stop stressing about it.",26.0,Predictable Revenue,https://www.amazon.com/gp/product/0984380213/ref=as_li_tl$18ie=UTF8&camp=1789&creative=9325&creativeASIN=0984380213&linkCode=as2&tag=nathanlatkaco-20&linkId=50bfa3e65356b5f57648b0aa1e1e68af,Jason Lemkin,https://www.linkedin.com/in/jasonmlemkin,Zoom,http://www.zoom.ai/,No,Rm91bmRlcjoxOA==,,,Amanda Parker,https://twitter.com/uncannymandy,UG9kY2FzdDoxOA==,https://soundcloud.com/nathan-latka/ep-350-toronto-based-saas,False,Internal Data,simplyinsight.co,2015.0
,,1200000.0,1200000.0,200.0,,Mon Feb 05 2018 18:03:39 GMT+0000 (UTC),3.0,2.0,RmluYW5jaWFsczo0MDQ=,29.5,5900.0,24.0,100000.0,100000.0,700.0,700.0,0.0,600000,1200000.0,Mon Feb 05 2018 18:03:39 GMT+0000 (UTC),Q29tcGFueToyNzk=,Marketing Automation,"Minneapolis, MN",https://logo.clearbit.com/http://buzzbuilderpro.com/,Buzzbuilder,10.0,Focus better.,43.0,How I raised myself from failure to success in selling,,April Davis,,Crystalknows,https://www.crystalknows.com/,6,Rm91bmRlcjoyNzM=,2.0,Yes,Jake Atwood,https://www.linkedin.com/in/jakeatwood/,UG9kY2FzdDoyNzM=,,False,Lead Generation,http://buzzbuilderpro.com/,2013.0
41000.0,8500.0,3000000.0,3000000.0,,,Fri Feb 23 2018 18:35:50 GMT+0000 (UTC),2.0,,RmluYW5jaWFsczo2NzE=,,850000.0,100.0,250000.0,250000.0,9.0,9.0,4000000.0,4000000,3000000.0,Tue Jun 20 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToyODI=,Marketing Automation,"New York, NY",https://logo.clearbit.com/https://www.mobilewalla.com/,MobileWalla,28.0,"Drink less, study harder.",52.0,The New New Thing,,José Mourinho,,Microsoft Outlook,,5.5,Rm91bmRlcjoyNzY=,1.0,Yes,Anindya Datta,https://www.linkedin.com/in/anindya-datta-b61476/,UG9kY2FzdDoyNzY=,,False,Advertising Analytics,https://www.mobilewalla.com/,2013.0
11.0,11.0,1320000.0,1320000.0,12.0,12.0,Sun Jun 05 2016 00:00:00 GMT+0000 (UTC),5.0,5.0,RmluYW5jaWFsczoxMTA=,18.33,220.0,20.0,110000.0,110000.0,10000.0,10000.0,125000.0,1320000,,Sun Jun 05 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxMTA=,Misc,Lousivelle KY,https://logo.clearbit.com/nurseversity.com,NurseVersity,5.0,,50.0,Who Moved the Cheese,http://amzn.to/29Il9bt,Bill Gates,https://twitter.com/BillGates$98ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,,No,Rm91bmRlcjoxMTA=,4.0,,Tony Leonard,https://www.crunchbase.com/person/tony-leonard,UG9kY2FzdDoxMTA=,https://soundcloud.com/nathan-latka/ep-362-10-000-nurses-pay-him,False,Senior Care,nurseversity.com,2015.0
20.0,20.0,1000000.0,240000.0,,,Tue Jul 03 2018 11:48:17 GMT+0000 (UTC),2.0,,RmluYW5jaWFsczo4NDM=,,1000.0,50.0,100000.0,20000.0,5000.0,1000.0,0.0,240000,240000.0,Thu Mar 01 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0MzE=,Marketplace,Remote,https://logo.clearbit.com/https://www.foxy.io/,Foxy.io,10.0,Trust your gut and don't tolerate toxic people.,37.0,,,,,FollowUpThen,,7,Rm91bmRlcjo0MjE=,3.0,Yes,Brett Florio,https://www.linkedin.com/in/brettflorio/,UG9kY2FzdDo0MjE=,,False,E-Commerce,https://www.foxy.io/,2006.0
4200.0,3125.0,7500000.0,7500000.0,30000.0,30000.0,Sat Dec 29 2018 17:10:48 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczoxNTE5,4.67,140000.0,36.0,625000.0,625000.0,200.0,200.0,5000000.0,7500000,7500000.0,Sat Sep 22 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1ODQ=,Business Intelligence,"Austin, London, Sydney",https://logo.clearbit.com/https://www.adthena.com/,Adthena,80.0,How to take a more mature view of things.,47.0,Hard thing about hard things,,Ben Horowitz,,Seven Geese,,5.5,Rm91bmRlcjo1NzQ=,2.0,Yes,Ian O'Rourke,https://www.linkedin.com/in/ian-o-rourke-b9211/?originalSubdomain=uk,UG9kY2FzdDo1NzQ=,,False,Internal Data,https://www.adthena.com/,2012.0
10.0,10.0,600000.0,600000.0,20.0,20.0,Fri Jun 17 2016 00:00:00 GMT+0000 (UTC),,,RmluYW5jaWFsczozMA==,,,,50000.0,50000.0,2000.0,2000.0,125000.0,600000,,Fri Jun 17 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMA==,Consumer,Asia,"https://crunchbase-production-res.cloudinary.com/image/upload/c_lpad,h_120,w_120,f_auto,b_white,q_auto:eco/v1467286185/vsaouvvr3hah4uqo70bf.png",TravelFlan,11.0,,30.0,Zero to One,,Elon Musk,,Evernote,,5.5,Rm91bmRlcjozMA==,0.0,No,Kenneth Lee,,UG9kY2FzdDozMA==,https://soundcloud.com/nathan-latka/ep-379-secret-travel-app-120k,False,Travel,travelflan.com,2015.0
600.0,600.0,,10000000.0,5400.0,5400.0,Fri Feb 23 2018 18:37:58 GMT+0000 (UTC),3.0,3.0,RmluYW5jaWFsczo2NzI=,5.33,28800.0,48.0,,833000.0,1000.0,1000.0,24000000.0,7200000,9996000.0,Fri Jul 21 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMjU=,Sales Automation,draper utah,https://logo.clearbit.com/https://www.convirza.com/,Convirza,106.0,Believe more in yourself.,42.0,48 Laws of Power ,,,,Salesforce ,,6,Rm91bmRlcjozMTk=,6.0,Yes,Jeremiah Wilson,https://www.linkedin.com/in/jeremiahewilson,UG9kY2FzdDozMTk=,https://soundcloud.com/nathan-latka/843-saas-call-tracking,False,Calls,https://www.convirza.com/,2001.0
500.0,500.0,3000000.0,3000000.0,2500.0,2500.0,Sun Feb 03 2019 15:30:36 GMT+0000 (UTC),2.0,1.0,RmluYW5jaWFsczoxNjI3,20.0,50000.0,100.0,250000.0,250000.0,500.0,500.0,3000000.0,3000000,3000000.0,Wed Sep 26 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2MTc=,,Israel - USA,https://logo.clearbit.com/https://www.personyze.com/,Personyze,15.0,Be more humble.,36.0,Elon Musk Bio,,Elon Musk,,Adwords,,4.5,Rm91bmRlcjo2MDc=,0.0,No,Yaki Shabat,https://www.linkedin.com/in/yaki-shabat-a6944a19/?originalSubdomain=il,UG9kY2FzdDo2MDc=,,False,,https://www.personyze.com/,2008.0
1417.0,1417.0,,5101200.0,,,Fri Feb 23 2018 23:55:46 GMT+0000 (UTC),1.0,1.0,RmluYW5jaWFsczo2ODk=,,141700.0,100.0,,425100.0,,300.0,7700000.0,5101200,,Sat Nov 21 2015 00:00:00 GMT+0000 (UTC),Q29tcGFueToxNjg=,Sales Automation,NYC,https://logo.clearbit.com/seamlessdocs.com,Seamless Docs,25.0,Focus.,,The Lean Startup,http://www.amazon.com/dp/0307887898/$151tag=googhydr-20&hvadid=28635228447&hvpos=1t1&hvexid=&hvnetw=g&hvrand=10072354679427689525&hvpone=14.96&hvptwo=&hvqmt=b&hvdev=c&ref=pd_sl_7tk7dhehck_b,Elon Musk,https://en.wikipedia.org/wiki/Elon_Musk,Intercom,https://trello.com/,No,Rm91bmRlcjoxNjg=,,,Jonathon Ende,https://www.linkedin.com/in/jonathonende/,UG9kY2FzdDoxNjg=,https://soundcloud.com/nathan-latka/ep-156-from-0-to-2m-saas,False,Document Signing,seamlessdocs.com,2013.0
3000.0,2000.0,720000.0,480000.0,,,Tue Feb 27 2018 15:58:28 GMT+0000 (UTC),,,RmluYW5jaWFsczo3Mjc=,,,,60000.0,40000.0,20.0,20.0,4500000.0,480000,480000.0,Thu Jan 05 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueToxOTc=,Technical Solutions,Boston,https://logo.clearbit.com/indico.io,Indico,10.0,Slater hoped he had realized how much he loved programming,24.0,No,,,,Stack Overflow,http://stackoverflow.com/,No,Rm91bmRlcjoxOTc=,,Not,Slater Victoroff,https://www.linkedin.com/in/slatervictoroff,UG9kY2FzdDoxOTc=,,False,Connecting Data Sources,indico.io,2013.0
70.0,60.0,13440000.0,11520000.0,1000.0,1000.0,Wed Sep 05 2018 08:39:32 GMT+0000 (UTC),,,RmluYW5jaWFsczo5MTc=,4.0,4000.0,66.0,1120000.0,960000.0,16000.0,16000.0,1000000.0,11520000,11520000.0,Mon Jul 09 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0OTU=,Business Intelligence,"Indianapolis, Indiana",https://logo.clearbit.com/https://www.formstack.com/,Formstack,115.0,Build your own life vision.,40.0,Good to great,,,,RJMetrics,,8,Rm91bmRlcjo0ODU=,2.0,Yes,Chris Byers,https://www.linkedin.com/in/rchrisbyers/,UG9kY2FzdDo0ODU=,,False,Internal Data,https://www.formstack.com/,2006.0
100000.0,10000.0,50000000.0,12000000.0,,,Mon Aug 27 2018 07:52:10 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo5MDg=,,1000000.0,100.0,4000000.0,1000000.0,100.0,100.0,9000000.0,12000000,12000000.0,Tue Jun 26 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0ODY=,Sales Automation,"New York, New York",https://logo.clearbit.com/https://smartassistant.com/,SMARTASSISTANT,100.0,Be persistent.,26.0,Growing Bigger,,,,Trello,,6,Rm91bmRlcjo0NzY=,1.0,Yes,Markus Linder,https://www.linkedin.com/in/lindermarkus/,UG9kY2FzdDo0NzY=,,False,Customer Engagement and Onboarding,https://smartassistant.com/,2006.0
36.0,36.0,108000.0,108000.0,50.0,50.0,Mon Jan 28 2019 10:11:30 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczoxNjEw,72.0,3600.0,100.0,9000.0,9000.0,250.0,250.0,0.0,108000,108000.0,Tue Sep 25 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2MTE=,Sales Automation,"Pittsburgh, Pennsylvania",https://logo.clearbit.com/https://www.upcontent.com/,UpContent,2.0,What entrepreneurship actually meant.,33.0,Hard thing about hard things,,Joel Gascoigne,,Intercom,,6,Rm91bmRlcjo2MDE=,2.0,Yes,Scott Rogerson,https://www.linkedin.com/in/scottarogerson/,UG9kY2FzdDo2MDE=,,False,Customer Engagement and Onboarding,https://www.upcontent.com/,2017.0
200.0,200.0,9000000.0,9000000.0,2400.0,2400.0,Sat Oct 13 2018 12:42:31 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczoxMTQz,4.17,10000.0,50.0,750000.0,750000.0,3500.0,3500.0,26600000.0,7200000,8000000.0,Wed Apr 04 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMjE=,Human Resources,"Pittsburgh, PA",https://logo.clearbit.com/https://www.jazzhr.com/,JazzHr,60.0,"Don't doubt yourself, you are better than you think you are.",54.0,The Science of Growth,,Andrew Grove,,Grow.com,,7,Rm91bmRlcjozMTU=,3.0,Yes,Pete Lamson  ,https://www.linkedin.com/in/petelamson/,UG9kY2FzdDozMTU=,,False,Recruiting,https://www.jazzhr.com/,2009.0
2500.0,2500.0,6000000.0,6000000.0,30000.0,30000.0,Tue Dec 25 2018 15:26:40 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNTE2,,,,500000.0,500000.0,200.0,200.0,30000000.0,6000000,6000000.0,Sat Sep 22 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1ODE=,Marketing Automation,"San Mateo, California",https://logo.clearbit.com/https://www.engagio.com/,Engagio,60.0,Things are never are good or bad as they seem.,46.0,The Advantage,,,,Google Adwords,,8,Rm91bmRlcjo1NzE=,2.0,Yes,Jonathan Miller,https://www.linkedin.com/in/jonmiller2/,UG9kY2FzdDo1NzE=,,False,Account-Based Marketing,https://www.engagio.com/,2014.0
16667.0,16667.0,40000000.0,40000000.0,100000.0,100000.0,Thu Jan 31 2019 13:17:16 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNjEz,,,,3333333.0,3333333.0,200.0,200.0,75000000.0,39999996,39999996.0,Wed Sep 26 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo2MTQ=,Marketing Automation,"New York, New York",https://percolate.com/static/images/logo.png,Percolate,230.0,"Get corporate structure away from: Lead, Follow, or lets talk about it. Recognize you'll have to do some evolution of operating.",50.0,Play Bigger,,Elon Musk,,Linkedin,,6,Rm91bmRlcjo2MDQ=,2.0,Yes,Randy Wootton,https://www.linkedin.com/in/randy-wootton-910/,UG9kY2FzdDo2MDQ=,,False,Content Marketing,https://percolate.com/,2011.0
,7000.0,900000.0,900000.0,200000.0,150000.0,Mon Feb 19 2018 17:53:02 GMT+0000 (UTC),,,RmluYW5jaWFsczo1NTU=,,,,75000.0,75000.0,10.0,10.0,250000.0,900000,900000.0,Mon Feb 19 2018 17:52:56 GMT+0000 (UTC),Q29tcGFueToxOTg=,Technical Solutions,"Denver, Colorado",https://logo.clearbit.com/burstiq.com,BurstIQ,5.0,,50.0,The Executive in Action,http://amzn.to/2azEFcE,PayPal,https://www.paypal.com/home,Slack,https://slack.com/,No,Rm91bmRlcjoxOTg=,4.0,,Frank Ricotta,https://www.linkedin.com/in/frankricotta,UG9kY2FzdDoxOTg=,https://soundcloud.com/nathan-latka/ep-376-5m-on-15m-pre-money,False,Connecting Data Sources,burstiq.com,2015.0
230.0,230.0,3360000.0,3360000.0,,,Fri Feb 23 2018 18:30:22 GMT+0000 (UTC),5.0,5.0,RmluYW5jaWFsczo2Njc=,,4600.0,20.0,280000.0,280000.0,1200.0,1200.0,2400000.0,3360000,3360000.0,Thu Jun 01 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozMDk=,Team Communication,"San Francisco, CA",https://logo.clearbit.com/https://mural.co/,MURAL,35.0,Trust in your gut always.,37.0,Purple Cow,, Aaron Lewis,,LinkedIn,,8,Rm91bmRlcjozMDM=,2.0,Yes, Mariano Battan,https://www.linkedin.com/in/batmelon/,UG9kY2FzdDozMDM=,https://soundcloud.com/nathan-latka/738-is-he-the-future-of-design,False,Task Management,https://mural.co/,2011.0
,,0.0,0.0,,,,,,RmluYW5jaWFsczoxNDc=,,,,,,6000.0,6000.0,,0,,,Q29tcGFueToxNDc=,Sales Automation,,https://logo.clearbit.com/ontraport.com,Ontraport,,,,The Obstacle Is the way by Ryan Holiday,http://www.amazon.com/The-Obstacle-Is-Way-Timeless/dp/1591846358,Gary Vaynerchuk,http://www.garyvaynerchuk.com/,Google Keep,https://www.google.com/keep/,Yes,Rm91bmRlcjoxNDc=,,,Landon Ray,,UG9kY2FzdDoxNDc=,https://soundcloud.com/nathan-latka/ep-170-would-you-sell,False,CRM,ontraport.com,
2000.0,2000.0,4800000.0,4800000.0,,,Sat May 12 2018 09:08:18 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo3ODY=,,200000.0,100.0,400000.0,400000.0,200.0,200.0,14000000.0,4800000,4800000.0,Thu Jun 08 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNzU=,Misc,"Madison, Wisconsin",https://logo.clearbit.com/https://www.redoxengine.com/,Redox,35.0,Start something rather than working in a big bank.,30.0,Moments of Magic,,Judith Faulkner,,Calendly,,6,Rm91bmRlcjozNjk=,1.0,yes,Niko Skievaski,https://www.linkedin.com/in/skievaski/,UG9kY2FzdDozNjk=,,False,Healthcare,https://www.redoxengine.com/,2014.0
,,0.0,0.0,,,Mon Jul 11 2016 00:00:00 GMT+0000 (UTC),,,RmluYW5jaWFsczozOQ==,,,,0.0,0.0,0.0,0.0,0.0,0,,Mon Jul 11 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueTozOQ==,Human Resources,Washington DC,https://logo.clearbit.com/hurdlr.com,Hurdlr,16.0, Don’t be so serious.,39.0,The One Thing,,Gary Keller,, Google Drive,,No,Rm91bmRlcjozOQ==,1.0,,Raj Bhaskar,https://www.linkedin.com/in/raj-bhaskar-7408624/,UG9kY2FzdDozOQ==,https://soundcloud.com/nathan-latka/ep-386-hurdlr-saves-you-tax,False,Accounting,hurdlr.com,2014.0
3333.0,3333.0,20000000.0,12000000.0,15000.0,15000.0,Sat Feb 17 2018 18:04:33 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo1NDA=,13.33,200000.0,60.0,1500000.0,1500000.0,500.0,500.0,10000000.0,18000000,,Mon Sep 19 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxMA==,Business Intelligence,NYC,https://logo.clearbit.com/cbinsights.com,CB Insights,104.0,“Be patient”,42.0,Influence: The Psychology of Persuasion,http://amzn.to/2d8R6OW,Jeff Bezos,https://en.wikipedia.org/wiki/Jeff_Bezos,,,No,Rm91bmRlcjoxMA==,2.0,,Anand Sanwal,https://www.linkedin.com/in/anandsanwal,UG9kY2FzdDoxMA==,https://soundcloud.com/nathan-latka/ep-437-saas-10m-raised-8m-2015,False,Industry Data,cbinsights.com,2010.0
,,0.0,0.0,,,,,,RmluYW5jaWFsczo2Nw==,,,,,,,,100000.0,0,,,Q29tcGFueTo2Nw==,Marketing Automation,,https://logo.clearbit.com/amp.live,AmpLive,,,,The Hard Thing About Hard Things,http://amzn.to/1rFkFLT,Jack Dorsey,https://en.wikipedia.org/wiki/Jack_Dorsey,,,No,Rm91bmRlcjo2Nw==,,,Eddie Vaca,,UG9kY2FzdDo2Nw==,https://soundcloud.com/nathan-latka/ep-294-he-can-get-you-100-000,False,Content Marketing,amp.live,
400.0,400.0,2000000.0,1600000.0,8000.0,7000.0,Fri Feb 23 2018 17:06:05 GMT+0000 (UTC),1.0,1.0,RmluYW5jaWFsczo2Mjk=,7.86,55000.0,100.0,,120000.0,1000.0,300.0,0.0,850000,1440000.0,Mon Jan 08 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueToyODY=,Marketing Automation,"Belgium, Brussels",https://logo.clearbit.com/https://www.prezly.com/,Prezly,16.0,Everything's going to be ok.,37.0,Rework,,Des Traynor,,Airtable,https://airtable.com/,6,Rm91bmRlcjoyODA=,3.0,No,Gijs Nelissen,https://www.linkedin.com/in/gijsnelissen/,UG9kY2FzdDoyODA=,,False,Influencer Marketing,https://www.prezly.com/,2014.0
30.0,30.0,1700000.0,1700000.0,220.0,220.0,Sat Oct 20 2018 09:38:18 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczoxMTc1,18.18,4000.0,100.0,142000.0,142000.0,4700.0,4700.0,1800000.0,528000,670000.0,Tue Nov 22 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxNjE=,Sales Automation,"San Francisco,Sweeden",https://logo.clearbit.com/getaccept.com,GetAccept,26.0,Be more aggressive.,32.0,Steve Jobs Bio,,,,Hubspot,,6,Rm91bmRlcjoxNjE=,2.0,Yes,Samir Samjic,,UG9kY2FzdDoxNjE=,,False,Document Signing,getaccept.com,2016.0
16700.0,16700.0,3600000.0,3360000.0,100000.0,100000.0,Wed Sep 12 2018 11:32:49 GMT+0000 (UTC),0.0,0.0,RmluYW5jaWFsczo5Mzk=,,,,300000.0,280000.0,30.0,30.0,12000000.0,3360000,3360000.0,Wed Sep 12 2018 11:32:49 GMT+0000 (UTC),Q29tcGFueTo1MTY=,Business Intelligence,"Charlotte, United States",https://logo.clearbit.com/https://www.stratifyd.com/,Stratifyd,35.0,Work harder,34.0,Winning,,Jeff Bezos,,Javascript,,5,Rm91bmRlcjo1MDY=,1.0,Yes,Derek Wang,https://www.linkedin.com/in/derekxywang/,UG9kY2FzdDo1MDY=,,False,Internal Data,https://www.stratifyd.com/,2015.0
3000.0,3000.0,30000000.0,30000000.0,24000.0,24000.0,Sun Dec 23 2018 12:01:58 GMT+0000 (UTC),,,RmluYW5jaWFsczoxNTE0,,,,2500000.0,2500000.0,1200.0,1200.0,30000000.0,6000000,30000000.0,Sat Sep 22 2018 00:00:00 GMT+0000 (UTC),Q29tcGFueTo1Nzk=,Team Communication,London - India - Remote,https://logo.clearbit.com/https://www.condecosoftware.com/,Condeco,400.0,Buy more apple stock.,52.0,The Second Machine Age,,,,Salesforce,,7.5,Rm91bmRlcjo1Njk=,3.0,Yes,Paul Statham,https://www.linkedin.com/in/paul-statham-82b4841a/,UG9kY2FzdDo1Njk=,,False,Communication,https://www.condecosoftware.com/,2005.0
300.0,300.0,300000.0,300000.0,,,Mon Feb 26 2018 20:07:17 GMT+0000 (UTC),7.0,7.0,RmluYW5jaWFsczo3MTU=,,4287.0,14.29,25000.0,25000.0,100.0,100.0,200000.0,300000,,Tue Nov 29 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToxOTE=,Team Communication,Bulgaria,https://logo.clearbit.com/yanado.com,Yanado,6.0,"“Move out my current city and go travel, travel the world”",33.0,Venture Deals,,Jason Lemkin,https://www.linkedin.com/in/jasonmlemkin,Slack,https://slack.com/,No,Rm91bmRlcjoxOTE=,2.0,,Ivan Mojsilovic,https://www.linkedin.com/in/ivanmojsilovic,UG9kY2FzdDoxOTE=,,False,Project Management,yanado.com,2014.0
8000.0,8000.0,2400000.0,2400000.0,16000.0,16000.0,Thu Apr 12 2018 11:26:18 GMT+0000 (UTC),,,RmluYW5jaWFsczo3NDg=,24.0,384000.0,48.0,200000.0,200000.0,,25.0,0.0,1920000,2400000.0,Fri Dec 15 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNDU=,Team Communication,Boston,https://logo.clearbit.com/https://www.coredna.com/,Core dna,40.0,You can't know everything but you have to question the things you know.,50.0,The Customer-Funded Business,,Jack Dorsey,,Wunderlist,,5,Rm91bmRlcjozMzk=,1.0,Yes,Sam Saltis,https://www.linkedin.com/in/samsaltis/,UG9kY2FzdDozMzk=,,False,Website Builders,https://www.coredna.com/,2016.0
350.0,350.0,,42000000.0,,,Sun Jul 15 2018 09:28:20 GMT+0000 (UTC),1.0,,RmluYW5jaWFsczo4NTY=,,25200.0,72.0,,3500000.0,,10000.0,1000000.0,35000000,42000000.0,Fri Dec 01 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTo0NDM=,Misc,"Phoenix, Arizona",https://logo.clearbit.com/https://www.webpt.com/,WebPT,308.0,Study humanities. Do what you love.,55.0,Grit,,Mark Bertolini,,Wanderlist,,8,Rm91bmRlcjo0MzM=,0.0,Yes,Nancy Ham,https://www.linkedin.com/in/nancyham,UG9kY2FzdDo0MzM=,,False,Healthcare,https://www.webpt.com/,2008.0
50.0,50.0,72000.0,72000.0,5.0,5.0,Tue Feb 20 2018 21:06:16 GMT+0000 (UTC),4.0,,RmluYW5jaWFsczo1NzU=,100.0,500.0,25.0,6000.0,6000.0,100.0,100.0,125000.0,72000,,Mon May 30 2016 00:00:00 GMT+0000 (UTC),Q29tcGFueToyOQ==,Consumer,San Francisco,https://logo.clearbit.com/fuelpanda.com,FuelPanda,2.0,,31.0,Crossing the Chasm,https://www.amazon.com/gp/product/0062292986/ref=as_li_tl$28ie=UTF8&camp=1789&creative=9325&creativeASIN=0062292986&linkCode=as2&tag=nathanlatkaco-20&linkId=b6828a1925fa86ebf98125233f4c9927,Mark Zuckerberg,https://en.wikipedia.org/wiki/Mark_Zuckerberg,Trello,https://trello.com/,Yes,Rm91bmRlcjoyOQ==,,,Pavan Boob,mailto:pavan@fuelpanda.com,UG9kY2FzdDoyOQ==,https://soundcloud.com/nathan-latka/ep-349-hes-really-smart-so,False,Travel,fuelpanda.com,2016.0
35.0,35.0,126000.0,126000.0,,,Sat May 05 2018 09:23:04 GMT+0000 (UTC),10.0,,RmluYW5jaWFsczo3Nzk=,,350.0,10.0,10500.0,10500.0,300.0,300.0,0.0,126000,126000.0,Fri Jun 30 2017 00:00:00 GMT+0000 (UTC),Q29tcGFueTozNjg=,Misc,"San Francisco, California",https://logo.clearbit.com/https://www.mailinator.com/,Mailinator,3.0,How to talk to girls.,50.0,Influence,,Amy Errett and Bradley Kam,,Linode,,8.5,Rm91bmRlcjozNjI=,0.0,Yes,Paul Tyma,https://www.linkedin.com/in/paul-tyma-8a9b9217/detail/photo/,UG9kY2FzdDozNjI=,,False,Testing,https://www.mailinator.com/,2007.0
